md5_from,md5_to,MW_forward,MW_reverse
6b2cad38220d711df155b407af0a7a65,89047c758371287f2807c78629da6052,506.9,410.2
bc48e46931508446bfdbea432a3ea7c1,9dff8ca745df2d16133b8c43f578f464,3127.6,4231.5
6b2cad38220d711df155b407af0a7a65,f9fab923074eb0137e30884c0b7307c8,4368.9,4368.5
9197060f810646e9a4ce241e4c80d957,1edae99b477ac27e8012a0fd62efc6b6,3257.5,3089.2
9dff8ca745df2d16133b8c43f578f464,aabd96cd83dcb191fea0ad9d6919e8dc,4433.4,4270.7
6b2cad38220d711df155b407af0a7a65,9197060f810646e9a4ce241e4c80d957,7208.1,5321.3
538ea1add1a315b5ebd9e39833ec9541,44c7d2e7b23eee739f61b49c659a25f5,6.1,3.0
172416eb508af203754655262efcf02e,538ea1add1a315b5ebd9e39833ec9541,12.9,144.8
0c50f3dac4e8ced68bbc6d4a86254b80,afbfcecf571fbc13419f3bfd386cee97,553.9,305.2
664b9242354831ea3579aa2f362dcc97,52c68b272cae195b23f41d44f79cf599,0.0,0.0
cda53a503e9fc89134ea11f8d52a5556,bf945eb10d79d613f331025f3f89c35a,8.2,13.0
0c50f3dac4e8ced68bbc6d4a86254b80,cda53a503e9fc89134ea11f8d52a5556,19.5,45.2
0c50f3dac4e8ced68bbc6d4a86254b80,3df5778c3a862db6323c55e81d1e9227,400.2,401.4
664b9242354831ea3579aa2f362dcc97,95ecff3b1be02af2d7c5c1c21c21b941,23.3,3.5
e5803b539603d8eab76b510281b0929a,664b9242354831ea3579aa2f362dcc97,2.3,0.0
dc5df20b92fd1e6caed4be83261d525f,664b9242354831ea3579aa2f362dcc97,23.3,3.5
e5803b539603d8eab76b510281b0929a,560c55949b2f3408e2f135d1a3835460,104.5,36.2
cda53a503e9fc89134ea11f8d52a5556,3df5778c3a862db6323c55e81d1e9227,330.4,314.6
dc5df20b92fd1e6caed4be83261d525f,560c55949b2f3408e2f135d1a3835460,22.5,46.6
300cf2dbca16bf0a3613509290892cce,560c55949b2f3408e2f135d1a3835460,224.6,227.6
cda53a503e9fc89134ea11f8d52a5556,55eefb5380707c04b607142246dec657,280.0,388.7
83b6720b62faa60965f7d4b2817d87b1,ce53ba7ff9f10f54d5646d766584cefa,11.6,139.3
4ea90ea66dfbeb9d990de4a6d545fbca,560c55949b2f3408e2f135d1a3835460,351.1,371.3
83b6720b62faa60965f7d4b2817d87b1,8ca1065364605c9895d3dad6f9841910,174.6,120.8
83b6720b62faa60965f7d4b2817d87b1,a2d8184fa3041941c7cb0431b8ad373f,95.0,214.2
95ecff3b1be02af2d7c5c1c21c21b941,560c55949b2f3408e2f135d1a3835460,530.8,522.2
b8cff0ac7fa477771153c05f44427045,a2e091a8051029947bb7b22a678e67af,4.5,43.7
b8cff0ac7fa477771153c05f44427045,2806c23dbff477d1a3911b012d7db02a,10.3,0.0
6c6707b5152294579433dc2d0e0ea834,a2e091a8051029947bb7b22a678e67af,49.6,45.6
b8cff0ac7fa477771153c05f44427045,bbeca2458adc54f3a17a309729c167fa,13.3,34.6
6c6707b5152294579433dc2d0e0ea834,30580a4caf21ef930b7774a2eff4aa26,33.8,83.2
6dc375089b790ef9139838cfe94fe603,6c6707b5152294579433dc2d0e0ea834,735.8,1172.4
560c55949b2f3408e2f135d1a3835460,93758757dd26b666ce74119254768350,43.0,3.2
6c6707b5152294579433dc2d0e0ea834,3dd26ce3b599b4fc1064800673f5b833,259.3,284.1
3e49d4ec10aad7c623659c37e011665a,2cc82f95ce3c8ef40b17f0063c2edfb6,52.1,52.6
b8cff0ac7fa477771153c05f44427045,40e244ce06f98f84c452989ca388b8a2,712.8,701.4
f8819c58f00a869e96abfdabd9d6b615,560c55949b2f3408e2f135d1a3835460,558.8,555.3
b8cff0ac7fa477771153c05f44427045,55aef34e0d62637c23ad60186310cd4d,770.5,819.2
6c6707b5152294579433dc2d0e0ea834,09504c80bbd8bb4b75f97df27a9feaa3,469.0,390.5
09510d526df60f47c2797dee42254939,949ea4ab75af45c20e68cdd4e2600bf9,79.6,8.9
5229d8196492346e8c788286a6f2a81a,b8cff0ac7fa477771153c05f44427045,1047.2,1436.0
52c68b272cae195b23f41d44f79cf599,560c55949b2f3408e2f135d1a3835460,269.9,268.2
b8cff0ac7fa477771153c05f44427045,09504c80bbd8bb4b75f97df27a9feaa3,1001.9,1101.4
8a96d38b75ba0fa6edf333fedea3bd85,a13f8dcef4c4ab510e0c0795af71f77b,0.0,45.6
74547418de2b4566d28892ae4a67760e,cbfad8cfc479906fe118a2696d34ee4f,0.0,7.0
8d2a9cf02ab1ea223a5ba1595fdc5c35,5c51774e43c9db3aa687f23c27956104,6.0,58.9
8d2a9cf02ab1ea223a5ba1595fdc5c35,d8591042aaf8c8d8b53b7e43085a0587,62.4,15.5
949ea4ab75af45c20e68cdd4e2600bf9,f7370a6dcf0258acd5d76f594612c249,1732.0,81.9
be32e2d3d1aa2b13c0dfbca8f8674c3a,5b78b713342c74fb79ae8e4a0b5b9724,90.6,34.2
c7d7a54da0f35a8abde8961b6897abe1,a2d8184fa3041941c7cb0431b8ad373f,144.8,101.6
58e8a856b341bef0d6146e39f5a62c6f,d2f5a3d588f126cdc58997a0398ab960,128.1,20.1
58e8a856b341bef0d6146e39f5a62c6f,d457c0235036396f11714cb337bc0445,32.0,0.0
d0827043dbbfc18eb8fb662b0bef026c,e869b4264aa930a7818dfcb06a6fb63d,54.2,38.5
79557cb93066f4470b8cee6e9110f757,e869b4264aa930a7818dfcb06a6fb63d,0.0,0.0
e869b4264aa930a7818dfcb06a6fb63d,49124b8c93ea8a3364be45f449ec2985,89.5,30.8
e4dd42012225db03231f6da2c14cef0c,d457c0235036396f11714cb337bc0445,53.5,21.2
5aae68270b448da2adfa823502b512a8,e4dd42012225db03231f6da2c14cef0c,35.0,28.1
e4dd42012225db03231f6da2c14cef0c,62f437b94fd208abe564e604ecd218fc,104.0,59.7
53f51ff216e36eb3f93d24c4d0cc2793,b52985e84d82bf2b8d5f5da298292ae1,334.1,404.2
37fbc596345853ff08340dc6b68ce19c,0a16b09784bae8287858faf95511a66e,68.5,12.5
182f8293cae1335760d41293823dfe4f,2cc82f95ce3c8ef40b17f0063c2edfb6,350.7,236.6
37fbc596345853ff08340dc6b68ce19c,2b73fd917ee9cc38ec528df06d5b8561,52.4,27.1
37fbc596345853ff08340dc6b68ce19c,6efa2f3c1c7abe4626b5bcb95777cf83,0.0,70.0
2cc82f95ce3c8ef40b17f0063c2edfb6,d61efad0e6a1f6ed7064890ae48f26d1,138.1,238.4
2cc82f95ce3c8ef40b17f0063c2edfb6,ad40dc3cb1f8f6b6cf70fcdfd6c44a9c,97.3,23.6
cafda5b07243ef0ef4580c470d05995b,19d88db8ee34d7e0d42d412577ae0c4b,0.0,2.9
3a310e57a15323a5a7e55817941ddbaf,0554658fd92566ada49e49e8aa1e3e48,55.5,165.0
0554658fd92566ada49e49e8aa1e3e48,c0eaa5931999618042cfc6a0801950f6,43.6,165.0
c0eaa5931999618042cfc6a0801950f6,b52985e84d82bf2b8d5f5da298292ae1,29.9,165.0
60dfc9f44b250ed03992a2a1b39a30c1,19d88db8ee34d7e0d42d412577ae0c4b,32.5,0.0
0554658fd92566ada49e49e8aa1e3e48,965b0629796556420a03de497e780a03,650.1,572.4
0554658fd92566ada49e49e8aa1e3e48,0a16b09784bae8287858faf95511a66e,669.4,552.0
0554658fd92566ada49e49e8aa1e3e48,269dce383b169909785f4fda1ed47913,987.3,495.6
0554658fd92566ada49e49e8aa1e3e48,b52985e84d82bf2b8d5f5da298292ae1,432.4,434.2
c2af04b828cfa6e8519815da4ec9e1e2,8bf1e5954737835c2c2bb65bb94b19b7,266.8,143.4
c2af04b828cfa6e8519815da4ec9e1e2,2ef9362f17c9cdff3ac6133cc175ee70,302.1,254.5
c2af04b828cfa6e8519815da4ec9e1e2,2e46345fa5716101827774736405f293,435.9,368.4
1f75cea2b2dc236941df87dd42da64bd,f4ed3f6aa2baaced0d790bbd9d7ead15,0.0,15.8
1f75cea2b2dc236941df87dd42da64bd,077720fbbf60d0bb8f68b93d003db66a,0.5,72.3
1f75cea2b2dc236941df87dd42da64bd,7e0a79cfc141c8bfc8ee8247f40ce8cf,0.6,2.9
1f75cea2b2dc236941df87dd42da64bd,95893bf3c956973d41f5d92572ef8a93,12.4,31.2
1f75cea2b2dc236941df87dd42da64bd,0d810f5f274a9ddefc5c3398df6dbb2a,51.5,30.9
1f75cea2b2dc236941df87dd42da64bd,02a3f3d9137530dd2d4b01eeada24cc1,1.1,3.1
27549b5f615036a9bc41dc853fd211dd,4042bd938775ea252cb0f8494b3b5729,22.4,6.1
0d810f5f274a9ddefc5c3398df6dbb2a,4042bd938775ea252cb0f8494b3b5729,6.1,18.4
e1579fc0bd19271016212e0f220a4e4d,ca0faab9de1acd234765e5cbb7ac9471,62.2,144.0
cdd24e9c08f116efd812e91220a447cf,d6f847d9caa29d51d3c23196b7499e5d,56.0,22.0
e1579fc0bd19271016212e0f220a4e4d,1e8e558bc995a5e14d58712b7689c117,620.6,152.6
3b785adcb68c264cbf72bdc88c234613,5a2c4a0b34f91f45e7f03c362e9523f7,106.3,75.0
349d707270cbe0aafdad3b7480ae881f,5a2c4a0b34f91f45e7f03c362e9523f7,74.9,93.0
fa34f327494384204ac774f493245f6f,6f07f03fbc39dedddf126501eb67155a,2491.6,2522.8
5fbcba6b94d471416a45a34246e4403b,9385f01281900b03b89161affab010e1,12.8,0.0
912578cebd95b3483921959730de49f3,6f07f03fbc39dedddf126501eb67155a,395.0,343.4
37464550bba7c9b4601a21fd9decb43c,da8b553c31ab539a03f0822fb630769e,152.3,374.0
527490f08486bf8af2b8d0bf6e73911b,dae72ac97329f4d39ebc0e76ceaa1ec3,1923.7,1576.3
4d85374a75c3ff7c040df577395ff7f9,dae72ac97329f4d39ebc0e76ceaa1ec3,0.1,36.1
a14fd85ebbd38dbeddf3cd65ba2c1da1,da8b553c31ab539a03f0822fb630769e,154.8,331.1
6f07f03fbc39dedddf126501eb67155a,e72d58699e2b0ef6fb64ab80fff4e29c,334.7,311.8
01f6211e00cc8f00a7b68e8e24b1b4d6,da8b553c31ab539a03f0822fb630769e,0.0,0.0
26a95b3bf6c0fa4ba909250facfb5ae9,9385f01281900b03b89161affab010e1,11.6,1.2
9ef2480a65cde87091d69a3b8a7fec3a,da8b553c31ab539a03f0822fb630769e,344.2,886.3
b9b37cdd198e940b73969ea6ba7aaf72,813eeabc699a579de7002bc48c527773,60.6,41.3
dae72ac97329f4d39ebc0e76ceaa1ec3,d68229f521316a03b517e42128c87060,199.4,254.0
020f6fecd026539260779d34aa1a6944,dadc785f0521761ea5d5da7c1c1cfc97,0.0,25.1
976b1a9632d56fe807128f14925de66b,da8b553c31ab539a03f0822fb630769e,2.6,35.7
dae72ac97329f4d39ebc0e76ceaa1ec3,2bec63f5d312303621583b97ff7c68bf,174.6,110.7
6f07f03fbc39dedddf126501eb67155a,1dbb1c25df6942683e7b1317f0e13db6,2020.5,1980.2
dae72ac97329f4d39ebc0e76ceaa1ec3,4d8ab89733dd9a88f1a9d130ca675c2e,345.9,709.1
dae72ac97329f4d39ebc0e76ceaa1ec3,2808e33b0ef26bac248b17936f0f1938,288.4,145.1
020f6fecd026539260779d34aa1a6944,e48652f230509279dd3c8b0b13927e31,0.1,1.2
7cff4ce87d7f2179d73e7959bf213529,813eeabc699a579de7002bc48c527773,23.6,37.2
dae72ac97329f4d39ebc0e76ceaa1ec3,e1f581b9f9af4ca9be996aa40da6759e,1450.1,1562.8
dae72ac97329f4d39ebc0e76ceaa1ec3,3f258712c3ba708ba78a60afde94352a,232.2,218.9
ea2d131c2a2c1b6b2956919af13a76c5,da8b553c31ab539a03f0822fb630769e,3.2,33.7
3cdd0dfecaa8127d1a556f21f96500d7,813eeabc699a579de7002bc48c527773,50.7,48.7
d6514676989f92a818f029bbc25b7110,da8b553c31ab539a03f0822fb630769e,77.9,132.7
e6c19a87ef9e816e02ce247d4f41d38a,da8b553c31ab539a03f0822fb630769e,163.1,469.1
1a8207690ac54d845f7a57dd468970fa,da8b553c31ab539a03f0822fb630769e,6.6,34.9
e1f581b9f9af4ca9be996aa40da6759e,813eeabc699a579de7002bc48c527773,61.1,37.4
3418782f19ba5d9a4e992474eb65d250,517c3c6fc43fe11524defabb09d3babb,1024.0,1017.5
4c2d760f60a6ea70b0a10ef9ff2351f5,ce5c05b360312603441e36b45e1f461a,38.7,58.6
b43c7c1e1bf4d9ef2b82f694ab0ba45c,b0b9da81cf357c8884a06de8ef72bea0,29.9,0.0
129a31a12fe9035c3f8403ad8fb190ee,6ed7a6fce9c919c04c32c16989b79e65,0.0,0.0
b43c7c1e1bf4d9ef2b82f694ab0ba45c,d899da2abaf21ba191d6892936cbf0d9,106.1,111.9
4e9d4f159d588700cf812f18d9920017,6ed7a6fce9c919c04c32c16989b79e65,100.0,100.5
cad9bf7e72c454e4e455b3f90adc45a5,676146e02384d1b95d54608ca2c60009,903.2,1382.8
fbc4bc535f95f5f8d1b30bf34e4b4fbe,7253f164820e5e04062107d68934143f,20.3,67.5
597a335cf6a10ec4f1861d6397a2fcdf,cad9bf7e72c454e4e455b3f90adc45a5,734.2,700.0
cad9bf7e72c454e4e455b3f90adc45a5,7e5c6adb4152e8d402e5dba26664fa32,1087.4,1162.8
b43c7c1e1bf4d9ef2b82f694ab0ba45c,dd5f1fd8442d4ba6b35dd13c9db44343,103.7,214.1
b43c7c1e1bf4d9ef2b82f694ab0ba45c,986ad3ada4d93c1c474674751f941082,62.1,37.5
cad9bf7e72c454e4e455b3f90adc45a5,9426e9770a77cbcaefe1fb3a7e36327d,79.0,139.6
fbc4bc535f95f5f8d1b30bf34e4b4fbe,517c3c6fc43fe11524defabb09d3babb,18.3,46.1
e48652f230509279dd3c8b0b13927e31,c9fa5a72863b86fe0c7dc5902e21fb17,168.0,58.5
4e9d4f159d588700cf812f18d9920017,dadc785f0521761ea5d5da7c1c1cfc97,248.1,303.7
cad9bf7e72c454e4e455b3f90adc45a5,517c3c6fc43fe11524defabb09d3babb,1888.8,1995.9
e48652f230509279dd3c8b0b13927e31,39d9ed17e9496bdabfdc1d0a6d89c38d,183.7,62.6
dadc785f0521761ea5d5da7c1c1cfc97,307d1094c1f5857935838964f2ae4db4,1517.9,1158.7
e48652f230509279dd3c8b0b13927e31,6ed7a6fce9c919c04c32c16989b79e65,196.7,176.9
83348779460c0e343cf5903bde2f4611,6ed7a6fce9c919c04c32c16989b79e65,1.3,0.1
129a31a12fe9035c3f8403ad8fb190ee,4de682d9e24cb3cccc7fa371dd842051,2.3,6.3
cad9bf7e72c454e4e455b3f90adc45a5,7253f164820e5e04062107d68934143f,108.4,95.6
dadc785f0521761ea5d5da7c1c1cfc97,3aa5bcc51a5e92cb51f514cc51391d4e,69.3,51.3
cad9bf7e72c454e4e455b3f90adc45a5,409072cb60e202d2797a91e395909240,1267.6,1267.8
f9c8cde98a8d6dfda2273e26fedaeda8,517c3c6fc43fe11524defabb09d3babb,23.5,100.7
e48652f230509279dd3c8b0b13927e31,8c2c809f0f90fb60826f6fe06add8fe9,147.2,122.0
7253f164820e5e04062107d68934143f,409072cb60e202d2797a91e395909240,838.8,539.9
129a31a12fe9035c3f8403ad8fb190ee,9deac1b9659067d923084003d2ee75ff,19.5,50.7
dadc785f0521761ea5d5da7c1c1cfc97,65213079f85e2832dc71e5eee3c09d6b,153.6,84.7
4e9d4f159d588700cf812f18d9920017,d899da2abaf21ba191d6892936cbf0d9,257.5,137.5
ce5c05b360312603441e36b45e1f461a,089f4720a96521e1e222bfb0b2c357ad,145.7,154.4
ea091ca6d4f474a765f3777597b384f8,e8f15ba5c4124f601877f7a18627e384,98.2,70.3
ea091ca6d4f474a765f3777597b384f8,1fa8b978892ec1fb6dc6db7cab5f7028,47.4,21.1
dadc785f0521761ea5d5da7c1c1cfc97,6774b4304eb6167c263fa777644370aa,930.6,962.9
129a31a12fe9035c3f8403ad8fb190ee,dadc785f0521761ea5d5da7c1c1cfc97,11.4,18.3
ce5c05b360312603441e36b45e1f461a,39a1c9d01239a5ec30b5e7d8a4bbd627,118.3,80.3
ba66841940a5fb383b6258d37ed444dc,517c3c6fc43fe11524defabb09d3babb,926.0,941.3
e8f15ba5c4124f601877f7a18627e384,10ef5118e74ee93fff5758173c63b7d7,1691.5,1297.3
7253f164820e5e04062107d68934143f,825ab77fe4eb3419db2fc9c6ceff7146,530.9,836.9
314e9197a43a6d40cef6f1629e2c3721,1fa8b978892ec1fb6dc6db7cab5f7028,38.1,34.2
ce5c05b360312603441e36b45e1f461a,7952f28ed57f184d368a7d2a47947cd7,39.4,11.2
517190615c497358dbdf405aeac44c5b,517c3c6fc43fe11524defabb09d3babb,93.8,435.4
e8f15ba5c4124f601877f7a18627e384,4ec7d83be5ee0f76614f5226bd1ed868,1219.8,1611.4
c1efb218329e5aba0896676f9f3b994f,e8f15ba5c4124f601877f7a18627e384,134.8,102.9
c1efb218329e5aba0896676f9f3b994f,4ec7d83be5ee0f76614f5226bd1ed868,219.4,257.0
4de682d9e24cb3cccc7fa371dd842051,6ed7a6fce9c919c04c32c16989b79e65,38.9,96.8
4de682d9e24cb3cccc7fa371dd842051,d899da2abaf21ba191d6892936cbf0d9,56.8,44.5
4ec7d83be5ee0f76614f5226bd1ed868,2cb2cdcca9bdd55a897d897ac67f7e39,94.4,136.5
129a31a12fe9035c3f8403ad8fb190ee,d899da2abaf21ba191d6892936cbf0d9,31.2,91.9
dadc785f0521761ea5d5da7c1c1cfc97,6ed7a6fce9c919c04c32c16989b79e65,156.2,245.6
10ef5118e74ee93fff5758173c63b7d7,39e35a939bc4df155a47e39dcda9b72c,1079.1,715.6
10ef5118e74ee93fff5758173c63b7d7,d69fe70acfb29c30d1a8a7735bc53b58,919.1,677.8
4ec7d83be5ee0f76614f5226bd1ed868,291ebc13dd6538bae3ec7959b8d770dc,1688.1,1153.2
3b0cc7bcc871da67259a21b278670614,10ef5118e74ee93fff5758173c63b7d7,800.4,804.2
b01f659554805dc3b0dd01f757d440f9,31ee5e70b77f4efca32d53d3a3abb823,105.5,181.2
10ef5118e74ee93fff5758173c63b7d7,35716b82c3e8cb70a2c72c39316c1c05,1106.4,1167.6
10ef5118e74ee93fff5758173c63b7d7,00b4cca849ad2b96d2b193f453785a13,838.0,820.3
36fb3589cfa219f76cada84d2057ec66,515482f4944c209951dc1a340bd23051,0.0,3.2
d899da2abaf21ba191d6892936cbf0d9,9deac1b9659067d923084003d2ee75ff,12.9,6.0
36fb3589cfa219f76cada84d2057ec66,9d06fc0e479bf3d6bbc365b1e580d3d1,73.6,80.8
56457b43d703d1633b36fec9a01ea51e,4ec7d83be5ee0f76614f5226bd1ed868,2.2,19.9
ea091ca6d4f474a765f3777597b384f8,4ec7d83be5ee0f76614f5226bd1ed868,1039.0,1130.5
10ef5118e74ee93fff5758173c63b7d7,d5aa64e4dbf9684c9d269395bc3de672,19.0,15.6
c1efb218329e5aba0896676f9f3b994f,10ef5118e74ee93fff5758173c63b7d7,20.2,37.3
f59937e10eb122196410ba86fe6a1353,24fa51a30a2343afc2707d6b0a095750,509.2,888.2
36fb3589cfa219f76cada84d2057ec66,996c1e5fc73b842fb7a51bafcab3ffce,53.3,16.2
d899da2abaf21ba191d6892936cbf0d9,181ec6b7c833c0340d5120dba27c3bb0,0.2,6.4
7c2a0b0a8500bac538af618410817be8,565d9a3631f5940b9facd0f153b5f569,0.0,22.4
36fb3589cfa219f76cada84d2057ec66,d9e463c17706da6e0606b5becce78531,263.1,98.4
ac539936ccf02065d63dbae632df5d4a,e19b25644998a8729de38855de4a0aa6,22.3,81.9
028874894c69e00dffb38fb5d151775c,489dca82b123cc23aa7500ea13028679,31.7,59.6
2383c7d07bce3c82e6da7741782de416,644568eb3c4bc14dc081707877180bb9,123.5,190.4
028874894c69e00dffb38fb5d151775c,250d1e4f841c12d7bd28515e922302bc,36.9,65.8
bd5bbd79ead46e4172253e0d862b5246,fe35c4eaafbf465dd881fca6cd29d028,53.4,59.6
028874894c69e00dffb38fb5d151775c,d683533d66f266d524cbf68d5df0ee9c,48.2,98.0
6974909f63282da92162267b49df3b34,e19b25644998a8729de38855de4a0aa6,46.3,55.1
20e3c52b6204040da78744a257a6dc73,331535d2e4aec1707321a62ac32be313,680.4,647.8
028874894c69e00dffb38fb5d151775c,a41a4312516dcfefb2378bf278e20487,406.6,185.2
028874894c69e00dffb38fb5d151775c,235ff8e4d888ca64703dd6d2e920a90b,171.4,136.4
fe35c4eaafbf465dd881fca6cd29d028,b05edd78c294dcf6d960190bf5bde635,61.8,45.0
996c1e5fc73b842fb7a51bafcab3ffce,812364372bcd234f55c6b289569a2df9,0.0,0.0
4207dd934a10a875741e7c8936bc720f,a41a4312516dcfefb2378bf278e20487,149.0,233.4
250d1e4f841c12d7bd28515e922302bc,fcc6ffa7317267fe729f6ab3d5152496,28.1,56.6
331535d2e4aec1707321a62ac32be313,c94faaa101a638cffe3889f532b98b7c,0.0,13.9
812364372bcd234f55c6b289569a2df9,f2832b9c579edcd29fb081fb4dee0406,0.0,0.0
91024559c37865feea27551343dfafe8,a41a4312516dcfefb2378bf278e20487,187.0,171.9
a7eb836480c59804d18efb88a58443a2,0c7a625d5077d3baab054e3c91323a77,54.7,96.6
6c23f690da75b90d954fe4d90e42a73d,a41a4312516dcfefb2378bf278e20487,803.5,637.3
f9b2c114ad004e341ac06bdb07c62fda,812364372bcd234f55c6b289569a2df9,167.9,90.6
812364372bcd234f55c6b289569a2df9,75f83581dbe3440aea46539676d70efe,25.7,38.7
105bbb4c5c3b35ce92f245193aa94883,a41a4312516dcfefb2378bf278e20487,232.0,268.2
f9b2c114ad004e341ac06bdb07c62fda,a41a4312516dcfefb2378bf278e20487,693.7,848.6
a7eb836480c59804d18efb88a58443a2,0abf05b2c2c603eaaa68e9b8526393bc,46.2,76.3
a7eb836480c59804d18efb88a58443a2,5aca824c107cec453babb8f014aa93d1,1123.1,984.8
a7eb836480c59804d18efb88a58443a2,69e6b62c2088742add07e1ea717d68e8,119.7,126.1
abcd57b3f26fd98d60f6c1f85d1e48de,644568eb3c4bc14dc081707877180bb9,1060.6,958.7
644568eb3c4bc14dc081707877180bb9,e34efa3403c4f206c11404a6fbc37cd0,214.2,103.6
a7eb836480c59804d18efb88a58443a2,09e5e3e94f1a12843eb46581b1e8a881,227.1,550.3
331535d2e4aec1707321a62ac32be313,5b389582f1b5885330ec8d7ba4cd54a4,680.7,648.3
8ac462c3beb1a7bb86506bb0218c55af,644568eb3c4bc14dc081707877180bb9,1553.2,2120.3
a7eb836480c59804d18efb88a58443a2,1016525395a57d3582edf0b6402ff848,638.4,801.2
a7eb836480c59804d18efb88a58443a2,959d83db456f69a7ca5a7d683cc52f89,577.8,545.8
a7eb836480c59804d18efb88a58443a2,f8901656b0f02a487c453b1479be1f46,994.0,1598.3
5b389582f1b5885330ec8d7ba4cd54a4,644568eb3c4bc14dc081707877180bb9,898.2,930.9
be1bec7aa702015d2e2495201a4df6c4,c4896e2b7f31bdb285363d1ef8ce327e,59.8,25.6
a7eb836480c59804d18efb88a58443a2,b8ddd4e23c3d98fe4c4c61177afffac2,15.5,30.0
6c366534a48f3e57554bedb024240e1a,c807409f46bbaf9c7f40dece449e67fc,131.9,73.0
a7eb836480c59804d18efb88a58443a2,8d5c2ad003c431f38dfd7c65e0f3d2eb,447.1,602.2
be1bec7aa702015d2e2495201a4df6c4,663c32b3579961d11b0e6a0c05465033,3.5,2.0
746d3a5820bf0745b12072c64be03429,9997c9a42a44c76b6f99251d6df9225b,164.3,135.2
cfb5325c83ad40797068e162c50ee5a0,9997c9a42a44c76b6f99251d6df9225b,86.1,108.5
be1bec7aa702015d2e2495201a4df6c4,2302d39c909793e04e6b01806c3bd60d,824.3,1026.0
be1bec7aa702015d2e2495201a4df6c4,35109f5ad05b4af6bf2f9279ef9d145c,569.8,630.9
9da3bbc7c90afeae7fe153b1ff238c35,be1bec7aa702015d2e2495201a4df6c4,98.5,473.2
d34c7cc2496622c3c508f88595be1963,21993f0e240be6533d3f445307d51767,14.8,43.4
4cdd31af4e1036bd1d21858cbae5fbe5,674787416a391051a62b8f77e65f081d,34.8,0.0
a7eb836480c59804d18efb88a58443a2,3ae61e77e832062a4e9ce4956b303937,451.5,439.9
c807409f46bbaf9c7f40dece449e67fc,3e984ce2ff389ee3a938f3ca5b014e4d,113.5,88.4
69930733ad15478fdd5332faf5a3a662,5445dd0c376819fc145a3308ea710892,37.5,25.4
674787416a391051a62b8f77e65f081d,ae951984b10287b9c3e716c3347f46a4,1199.1,1834.4
674787416a391051a62b8f77e65f081d,e7c26e48b7ee853cbf5e49de5d800745,1865.7,1438.5
d34c7cc2496622c3c508f88595be1963,7818425dd9548bac19b8357af57490c3,20.4,27.3
674787416a391051a62b8f77e65f081d,af698f2b39b1f19d13e7259e6b560a85,1914.0,1859.3
5445dd0c376819fc145a3308ea710892,771f0d31d334435279ea1ea02b2c660c,28.5,55.5
d34c7cc2496622c3c508f88595be1963,6d81df16fca504b6fb9280b11d2b0ae0,5.8,3.2
8138a8468133863b08806cde29342a09,be1bec7aa702015d2e2495201a4df6c4,40.6,2.4
0bfda19bd8d869e39d1996f29b9c6133,d6f847d9caa29d51d3c23196b7499e5d,10.2,14.2
c846afeb972dd0fcad60f3f6194ec0ae,d6f847d9caa29d51d3c23196b7499e5d,22.9,19.7
ecd4232a467c3085d7fa1302a827caa9,9997c9a42a44c76b6f99251d6df9225b,149.0,54.0
e455b820b9478a022f0ef44cf2f56db4,9997c9a42a44c76b6f99251d6df9225b,428.6,161.6
674787416a391051a62b8f77e65f081d,90e6fd2326550c6b260ad136e5585003,1420.3,1462.4
330add99531b6d578cc1c18e8444b10a,662a65d7dcf6686a23c7320238b17f3b,10.7,27.0
2167fcf808b8f383e7e44e25305a08a8,9997c9a42a44c76b6f99251d6df9225b,108.9,161.0
1134604ead16f77309235aa3d327bb59,3ca21ef60e46b13907b2a75832fd100b,47.2,23.9
1e31f3fda810e428a2c43466e8bef6e3,68c20262d2657796f56d2101e46b3e73,23.8,1.3
1e31f3fda810e428a2c43466e8bef6e3,4bd106ffe5e8ef167227db73267a1011,36.0,24.3
1e31f3fda810e428a2c43466e8bef6e3,ad33d4b32af25dab6fa9a74dd8cddfb2,180.2,179.9
1e31f3fda810e428a2c43466e8bef6e3,1134604ead16f77309235aa3d327bb59,60.7,152.3
53e5fee4b79f57668bd8e85742d9f9cd,1e31f3fda810e428a2c43466e8bef6e3,34.1,85.2
e785289359e17762a5385b7f44da20ce,59627786a7af0a7c40d970c7028b7745,115.4,151.2
1e31f3fda810e428a2c43466e8bef6e3,e785289359e17762a5385b7f44da20ce,33.6,11.1
3ca21ef60e46b13907b2a75832fd100b,4cb2ca077f51dd1ea110325095c79c87,79.2,60.0
8becabfd3781cac86c0988f11d76e690,b5d33090e7c9c58919c5a1ee16202b71,9.5,30.8
8becabfd3781cac86c0988f11d76e690,7638ca8ac63c145195788f998393b1fa,20.5,23.4
fc83b39f9ff554b393188dbc36e3f835,64770499cc79a75153e6246c0aa1661f,183.8,153.0
b5d33090e7c9c58919c5a1ee16202b71,96bd45d5e935c252c3aa57552a94af25,135.4,222.3
6188143bdf6af6eabef89275d9de6904,b71ae9a72156d7961f68be39331f4f28,12.5,10.7
f34d4017910cc62593ee03744581a1a7,0ee538bb20ea7c803d4033366d8da20b,9.6,16.1
f34d4017910cc62593ee03744581a1a7,6188143bdf6af6eabef89275d9de6904,13.9,9.1
f34d4017910cc62593ee03744581a1a7,09309ae22e79e6b0e1e4b66036abd152,9.2,13.5
0bb4e9fa7125e6b018504eaf9bc2f2f9,c1eb1949c87d3bb139951cb0ae9ddeee,120.2,15.0
